MovieID,year,name,budget,company,country,director,genre,gross,rating,released,runtime,score,star,votes,writer
4012.0,1999,Random Hearts,64000000.0,Columbia Pictures Corporation,USA,Sydney Pollack,Drama,31054924.0,R,1999-10-08,133,5.1,Harrison Ford,17776,Warren Adler
4017.0,1994,The Browning Version,0.0,Percy Main,UK,Mike Figgis,Drama,464423.0,R,1994-10-12,97,7.3,Albert Finney,2624,Terence Rattigan
4026.0,1993,Money for Nothing,11000000.0,Permut Presentations,USA,Ramón Menéndez,Comedy,1044824.0,R,1993-09-10,100,5.7,John Cusack,3306,Mark Bowden
4043.0,2002,Signs,72000000.0,Touchstone Pictures,USA,M. Night Shyamalan,Drama,227966634.0,PG-13,2002-08-02,106,6.7,Mel Gibson,292420,M. Night Shyamalan
4049.0,1988,Torch Song Trilogy,0.0,New Line Cinema,USA,Paul Bogart,Comedy,4865997.0,R,1988-12-14,120,7.7,Anne Bancroft,5834,Harvey Fierstein
4056.0,2001,Planet of the Apes,100000000.0,Twentieth Century Fox Film Corporation,USA,Tim Burton,Action,180011740.0,PG-13,2001-07-27,119,5.7,Mark Wahlberg,189575,Pierre Boulle
4060.0,1990,The Long Walk Home,0.0,Dave Bell Associates,USA,Richard Pearce,Drama,4803039.0,PG,1991-04-12,97,7.3,Sissy Spacek,2789,John Cork
4064.0,1998,The Big Hit,13000000.0,TriStar Pictures,USA,Kirk Wong,Action,27052167.0,R,1998-04-24,91,6.1,Mark Wahlberg,25792,Ben Ramsey
4080.0,2003,A Mighty Wind,0.0,Castle Rock Entertainment,USA,Christopher Guest,Comedy,17508936.0,PG-13,2003-05-09,91,7.3,Christopher Guest,23253,Christopher Guest
4089.0,1987,Innerspace,27000000.0,Warner Bros.,USA,Joe Dante,Action,25893810.0,PG,1987-07-01,120,6.8,Dennis Quaid,45172,Chip Proser
4100.0,2000,Dinosaur,127500000.0,Walt Disney Pictures,USA,Eric Leighton,Animation,137748063.0,PG,2000-05-19,82,6.5,D.B. Sweeney,42134,Thom Enriquez
4109.0,2000,American Psycho,7000000.0,Am Psycho Productions,USA,Mary Harron,Crime,15070285.0,R,2000-04-14,102,7.6,Christian Bale,391018,Bret Easton Ellis
4113.0,1999,Trippin',3000000.0,Beacon Communications,USA,David Raynr,Comedy,9016377.0,R,1999-05-12,94,5.2,Deon Richmond,1043,Gary Hardwick
4117.0,1988,Monkey Shines,7000000.0,Orion Pictures,USA,George A. Romero,Drama,5344577.0,R,1988-07-29,113,6.2,Jason Beghe,8595,Michael Stewart
4119.0,1990,White Palace,0.0,Universal Pictures,USA,Luis Mandoki,Drama,17487531.0,R,1990-10-26,103,6.5,Susan Sarandon,6227,Glenn Savan
4122.0,1986,Parting Glances,0.0,Rondo Productions,USA,Bill Sherwood,Drama,537681.0,Not specified,1986-02-19,90,7.8,John Bolger,2330,Bill Sherwood
4123.0,1998,Patch Adams,90000000.0,Universal Pictures,USA,Tom Shadyac,Biography,135026902.0,PG-13,1998-12-25,115,6.7,Robin Williams,86765,Patch Adams
4127.0,1994,The Flintstones,46000000.0,Universal Pictures,USA,Brian Levant,Comedy,130512915.0,PG,1994-05-27,91,4.8,John Goodman,64538,Tom S. Parker
4131.0,1990,Hidden Agenda,0.0,Hemdale,UK,Ken Loach,Drama,1030938.0,R,1991-01,108,7.0,Frances McDormand,2832,Jim Allen
4136.0,1993,Teenage Mutant Ninja Turtles III,17000000.0,Golden Harvest Company,USA,Stuart Gillard,Action,42660000.0,PG,1993-03-19,96,4.8,Elias Koteas,26647,Kevin Eastman
4141.0,2000,Shanghai Noon,55000000.0,Touchstone Pictures,USA,Tom Dey,Action,56937502.0,PG-13,2000-05-26,110,6.6,Jackie Chan,103550,Miles Millar
4144.0,2001,The Brothers,6000000.0,Screen Gems,USA,Gary Hardwick,Comedy,27457409.0,R,2001-03-23,106,6.4,Morris Chestnut,3480,Gary Hardwick
4149.0,2004,Scooby-Doo 2: Monsters Unleashed,80000000.0,Warner Bros.,USA,Raja Gosnell,Animation,84216833.0,PG,2004-03-26,93,5.0,Freddie Prinze Jr.,36847,William Hanna
4157.0,1991,The Prince of Tides,30000000.0,Columbia Pictures Corporation,USA,Barbra Streisand,Drama,74787599.0,R,1991-12-25,132,6.7,Barbra Streisand,13391,Pat Conroy
4159.0,2002,Barbershop,12000000.0,Metro-Goldwyn-Mayer (MGM),USA,Tim Story,Comedy,75782105.0,PG-13,2002-09-13,102,6.3,Ice Cube,23871,Mark Brown
4166.0,1987,Hollywood Shuffle,100000.0,Conquering Unicorn,USA,Robert Townsend,Comedy,5228617.0,R,1987-03-20,78,7.0,Robert Townsend,3009,Robert Townsend
4171.0,1996,Mars Attacks!,70000000.0,Tim Burton Productions,USA,Tim Burton,Comedy,37771017.0,PG-13,1996-12-13,106,6.3,Jack Nicholson,183327,Len Brown
4177.0,1988,Salaam Bombay!,0.0,Cadrage,UK,Mira Nair,Crime,2080046.0,NOT RATED,1988-10-07,113,8.0,Shafiq Syed,7139,Hriday Lani
4198.0,1997,Happy Together,0.0,Block 2 Pictures,Hong Kong,Kar-Wai Wong,Drama,187508.0,Not specified,1997-05-30,96,7.8,Leslie Cheung,16820,Kar-Wai Wong
4210.0,2002,Below,40000000.0,Dimension Films,USA,David Twohy,Horror,605562.0,R,2002-10-18,105,6.2,Bruce Greenwood,18804,Lucas Sussman
4214.0,1996,The Mirror Has Two Faces,42000000.0,TriStar Pictures,USA,Barbra Streisand,Comedy,41252428.0,PG-13,1996-11-15,126,6.5,Barbra Streisand,12186,André Cayatte
4216.0,2001,Jurassic Park III,93000000.0,Universal Pictures,USA,Joe Johnston,Action,181171875.0,PG-13,2001-07-18,92,5.9,Sam Neill,239644,Michael Crichton
4225.0,1999,Life,80000000.0,Imagine Entertainment,USA,Ted Demme,Comedy,63844974.0,R,1999-04-16,108,6.7,Eddie Murphy,36302,Robert Ramsey
4227.0,1997,The Full Monty,3500000.0,Redwave Films,UK,Peter Cattaneo,Comedy,45950122.0,R,1997-09-19,91,7.2,Robert Carlyle,86993,Simon Beaufoy
4237.0,2002,Morvern Callar,0.0,Not specified,UK,Lynne Ramsay,Drama,267194.0,R,2002-11-01,97,6.8,Samantha Morton,7294,Lynne Ramsay
4247.0,1998,Velvet Goldmine,0.0,Channel Four Films,UK,Todd Haynes,Drama,1053788.0,R,1998-10-23,118,7.0,Ewan McGregor,29251,James Lyons
4255.0,2002,Gerry,3500000.0,Epsilon Motion Pictures,USA,Gus Van Sant,Adventure,236266.0,R,2002-09-20,103,6.2,Casey Affleck,15933,Casey Affleck
4260.0,2001,Rat Race,48000000.0,Paramount Pictures,USA,Jerry Zucker,Adventure,56618055.0,PG-13,2001-08-17,112,6.4,Breckin Meyer,97606,Andy Breckman
4262.0,1999,Sleepy Hollow,100000000.0,Paramount Pictures,USA,Tim Burton,Fantasy,101071502.0,R,1999-11-19,105,7.4,Johnny Depp,284929,Washington Irving
4266.0,2004,The Passion of the Christ,30000000.0,Icon Productions,USA,Mel Gibson,Drama,370782930.0,R,2004-02-25,127,7.2,Jim Caviezel,189031,Benedict Fitzgerald
4269.0,2002,Swimfan,8500000.0,Twentieth Century Fox Film Corporation,USA,John Polson,Drama,28563926.0,PG-13,2002-09-06,85,5.0,Jesse Bradford,17091,Charles F. Bohl
4270.0,1990,Opportunity Knocks,0.0,Imagine Films Entertainment,USA,Donald Petrie,Comedy,11359129.0,PG-13,1990-03-30,103,6.0,Dana Carvey,2385,Mitchel Katlin
4271.0,1996,Bound,4500000.0,Dino De Laurentiis Company,USA,Lana Wachowski,Crime,3798532.0,R,1996-10-04,108,7.4,Jennifer Tilly,43599,Lilly Wachowski
4278.0,1995,Miami Rhapsody,0.0,Cantaloupe Production,USA,David Frankel,Comedy,5221281.0,PG-13,1995-01-27,95,5.4,Sarah Jessica Parker,2821,David Frankel
4281.0,1986,April Fool's Day,5000000.0,Paramount Pictures,USA,Fred Walton,Horror,12947763.0,R,1986-03-28,89,6.2,Deborah Foreman,11458,Danilo Bach
4282.0,2001,On the Line,10000000.0,A Happy Place,USA,Eric Bross,Comedy,4356743.0,PG,2001-10-26,85,4.1,Lance Bass,3767,Eric Aronson
4285.0,1996,Flipper,25530000.0,Universal Pictures,USA,Alan Shapiro,Family,20047715.0,PG,1996-05-17,95,5.2,Paul Hogan,8610,Ricou Browning
4306.0,1999,The Sixth Sense,40000000.0,Hollywood Pictures,USA,M. Night Shyamalan,Drama,293506292.0,PG-13,1999-08-06,107,8.1,Bruce Willis,766528,M. Night Shyamalan
4310.0,1998,Bride of Chucky,25000000.0,Midwinter Productions Inc.,USA,Ronny Yu,Comedy,32383850.0,R,1998-10-16,89,5.4,Jennifer Tilly,42757,Don Mancini
4315.0,2004,In Good Company,26000000.0,Not specified,USA,Paul Weitz,Comedy,45489752.0,PG-13,2005-01-14,100,6.5,Dennis Quaid,50314,Paul Weitz
4330.0,1995,While You Were Sleeping,17000000.0,Hollywood Pictures,USA,Jon Turteltaub,Comedy,81057016.0,PG,1995-04-21,103,6.7,Sandra Bullock,76882,Daniel G. Sullivan
4331.0,2003,Owning Mahowny,10000000.0,Alliance Atlantis Communications,Canada,Richard Kwietniowski,Crime,1011054.0,R,2003-09-25,104,7.1,Philip Seymour Hoffman,11120,Gary Stephen Ross
4336.0,2001,Manic,0.0,Manic LLC,USA,Jordan Melamed,Drama,69716.0,R,2003-05-23,100,7.4,Joseph Gordon-Levitt,8676,Michael Bacall
4339.0,2000,Shadow of the Vampire,8000000.0,Saturn Films,UK,E. Elias Merhige,Drama,8279017.0,R,2001-01-26,92,6.9,John Malkovich,35600,Steven Katz
4341.0,2002,The Scorpion King,60000000.0,Universal Pictures,USA,Chuck Russell,Action,91047077.0,PG-13,2002-04-19,92,5.5,Dwayne Johnson,110841,Stephen Sommers
4352.0,2000,Woman on Top,8000000.0,Fox Searchlight Pictures,USA,Fina Torres,Comedy,5018450.0,R,2000-09-22,92,5.3,Penélope Cruz,9009,Vera Blasi
4354.0,1997,Fever Pitch,0.0,Channel Four Films,UK,David Evans,Comedy,13600.0,R,1997-04-04,102,6.7,Colin Firth,8885,Nick Hornby
4355.0,2003,Coffee and Cigarettes,0.0,Asmik Ace Entertainment,USA,Jim Jarmusch,Comedy,1971135.0,R,2004-06-11,95,7.1,Bill Murray,50777,Jim Jarmusch
4356.0,2002,Road to Perdition,80000000.0,DreamWorks,USA,Sam Mendes,Crime,104454762.0,R,2002-07-12,117,7.7,Tom Hanks,214021,Max Allan Collins
4380.0,1993,Rookie of the Year,10000000.0,Twentieth Century Fox Film Corporation,USA,Daniel Stern,Comedy,53579269.0,PG,1993-07-07,103,5.9,Thomas Ian Nicholas,19681,Sam Harper
4384.0,2004,Dawn of the Dead,26000000.0,Strike Entertainment,USA,Zack Snyder,Action,59020957.0,R,2004-03-19,101,7.3,Sarah Polley,206262,George A. Romero
4389.0,2003,A Man Apart,36000000.0,"""DIA"" Productions GmbH & Co. KG",USA,F. Gary Gray,Action,26183197.0,R,2003-04-04,109,6.1,Vin Diesel,40381,Christian Gudegast
4403.0,2000,Hey Ram,0.0,Raajkamal Films International,India,Kamal Haasan,Crime,274675.0,Not specified,2000-02-18,186,8.0,Kamal Haasan,8729,Kamal Haasan
4418.0,2000,Titan A.E.,75000000.0,David Kirschner Productions,USA,Don Bluth,Animation,22751979.0,PG,2000-06-16,94,6.6,Matt Damon,54115,Hans Bauer
4429.0,2002,Undisputed,20000000.0,Amen Ra Films,USA,Walter Hill,Action,12398628.0,R,2002-08-23,100,6.2,Wesley Snipes,24459,David Giler
4432.0,2003,The Italian Job,60000000.0,Paramount Pictures,USA,F. Gary Gray,Action,106128601.0,PG-13,2003-05-30,111,7.0,Donald Sutherland,302646,Troy Kennedy-Martin
4438.0,1990,The Two Jakes,19000000.0,88 Productions,USA,Jack Nicholson,Crime,10005969.0,R,1990-08-10,137,6.1,Jack Nicholson,9111,Robert Towne
4450.0,1987,Pelle the Conqueror,0.0,Per Holst Filmproduktion,Denmark,Bille August,Drama,2053931.0,PG-13,1988-12-21,157,7.9,Pelle Hvenegaard,8321,Martin Andersen Nexø
4456.0,1997,Cats Don't Dance,32000000.0,David Kirschner Productions,USA,Mark Dindal,Animation,3562749.0,G,1997-03-26,75,6.9,Scott Bakula,6006,Mark Dindal
4472.0,2003,Love Actually,40000000.0,Universal Pictures,UK,Richard Curtis,Comedy,59696144.0,R,2003-11-14,135,7.7,Hugh Grant,346409,Richard Curtis
4488.0,2000,Wonder Boys,55000000.0,British Broadcasting Corporation (BBC),USA,Curtis Hanson,Comedy,19389454.0,R,2000-02-25,107,7.4,Michael Douglas,56555,Michael Chabon
4492.0,2004,Club Dread,8600000.0,Broken Lizard Industries,USA,Jay Chandrasekhar,Comedy,4992159.0,R,2004-02-27,104,5.7,Jay Chandrasekhar,24974,Jay Chandrasekhar
4496.0,1993,Farewell My Concubine,0.0,Beijing Film Studio,China,Kaige Chen,Drama,5216888.0,R,1993-10-15,171,8.1,Leslie Cheung,19497,Pik Wah Lee
4497.0,1990,Texasville,0.0,Cine-Source,USA,Peter Bogdanovich,Drama,2268181.0,R,1990-09-28,123,6.0,Jeff Bridges,2071,Larry McMurtry
4501.0,2002,Open Hearts,0.0,Det Danske Filminstitut,Denmark,Susanne Bier,Drama,122308.0,R,2003-10-31,113,7.6,Sonja Richter,8429,Anders Thomas Jensen
4507.0,1991,Class Action,0.0,Interscope Communications,USA,Michael Apted,Drama,24277858.0,R,1991-03-15,110,6.4,Gene Hackman,5499,Carolyn Shelby
4512.0,1989,Shocker,5000000.0,Alive Films,USA,Wes Craven,Comedy,16554699.0,R,1989-10-27,109,5.4,Michael Murphy,12181,Wes Craven
4515.0,1986,Extremities,0.0,Atlantic Entertainment Group,USA,Robert M. Young,Drama,13418091.0,R,1986-08-22,89,6.3,Farrah Fawcett,2705,William Mastrosimone
4517.0,1997,Mimic,30000000.0,Dimension Films,USA,Guillermo del Toro,Horror,25480490.0,R,1997-08-22,105,5.9,Mira Sorvino,39195,Donald A. Wollheim
4520.0,1995,Grumpier Old Men,25000000.0,Lancaster Gate,USA,Howard Deutch,Comedy,69870000.0,PG-13,1995-12-22,101,6.6,Walter Matthau,20718,Mark Steven Johnson
4533.0,2001,L.I.E.,700000.0,Alter Ego Entertainment,USA,Michael Cuesta,Crime,1141829.0,R,2003-11-14,97,7.2,Brian Cox,8842,Stephen M. Ryder
4535.0,1994,Blank Check,0.0,Walt Disney Pictures,USA,Rupert Wainwright,Comedy,30577969.0,PG,1994-02-11,93,5.2,Brian Bonsall,15449,Blake Snyder
4543.0,1994,Mixed Nuts,15000000.0,TriStar Pictures,USA,Nora Ephron,Comedy,6798240.0,PG-13,1994-12-21,97,5.4,Steve Martin,8563,Nora Ephron
4546.0,2004,Chasing Liberty,23000000.0,Alcon Entertainment,USA,Andy Cadiff,Comedy,12189514.0,PG-13,2004-01-09,101,6.1,Mandy Moore,31901,Derek Guiley
4568.0,1992,Jennifer 8,20000000.0,Paramount Pictures,USA,Bruce Robinson,Crime,11390479.0,R,1992-11-06,124,6.2,Andy Garcia,12992,Bruce Robinson
4569.0,1992,3 Ninjas,6500000.0,Touchstone Pictures,USA,Jon Turteltaub,Action,29000301.0,PG,1992-08-07,84,5.2,Victor Wong,17402,Kenny Kim
4570.0,1997,Midnight in the Garden of Good and Evil,35000000.0,Warner Bros.,USA,Clint Eastwood,Crime,25078937.0,R,1997-11-21,155,6.6,John Cusack,33319,John Berendt
4577.0,1989,Steel Magnolias,0.0,TriStar Pictures,USA,Herbert Ross,Comedy,83759091.0,PG,1989-11-22,117,7.2,Shirley MacLaine,37333,Robert Harling
4583.0,1992,Mr. Baseball,40000000.0,DENTSU Music And Entertainment,USA,Fred Schepisi,Comedy,20883046.0,PG-13,1992-10-02,108,5.9,Tom Selleck,8610,Theo Pelletier
4586.0,1999,But I'm a Cheerleader,1200000.0,Cheerleader LLC,USA,Jamie Babbit,Comedy,2205627.0,R,2000-08-11,85,6.6,Natasha Lyonne,21306,Brian Peterson
4587.0,1999,Baby Geniuses,12000000.0,Crystal Sky Worldwide,USA,Bob Clark,Comedy,27141959.0,PG,1999-03-12,97,2.6,Kathleen Turner,21192,Steven Paul
4588.0,1991,Proof,0.0,House & Moorhouse Films,Australia,Jocelyn Moorhouse,Drama,524668.0,R,1992-03-20,86,7.4,Hugo Weaving,5369,Jocelyn Moorhouse
4590.0,2004,The Forgotten,42000000.0,Revolution Studios,USA,Joseph Ruben,Drama,66641205.0,PG-13,2004-09-24,91,5.8,Julianne Moore,59556,Gerald Di Pego
4596.0,1988,D.O.A.,0.0,Bigelow Productions,USA,Annabel Jankel,Mystery,12706478.0,R,1988-03-18,96,6.1,Dennis Quaid,8364,Charles Edward Pogue
4601.0,1994,The Scout,0.0,Santo Domingo Film & Music Video,USA,Michael Ritchie,Comedy,2667163.0,PG-13,1994-09-30,101,5.3,Albert Brooks,5255,Roger Angell
4624.0,1992,Mom and Dad Save the World,14000000.0,Cinema Plus,USA,Greg Beeman,Adventure,2034470.0,PG,1992-07-24,88,5.3,Teri Garr,3656,Chris Matheson
4630.0,1996,House Arrest,0.0,Metro-Goldwyn-Mayer (MGM),USA,Harry Winer,Comedy,6970578.0,PG,1996-08-14,108,5.7,Jamie Lee Curtis,6920,Michael Hitchcock
4634.0,2005,Me and You and Everyone We Know,2000000.0,IFC Films,USA,Miranda July,Comedy,3885134.0,R,2005-08-05,91,7.3,John Hawkes,32369,Miranda July
4639.0,1993,Wide Sargasso Sea,0.0,Laughing Kookaburra Productions,Australia,John Duigan,Drama,1610792.0,NC-17,1993-04-16,98,5.8,Karina Lombard,1662,Jan Sharp
4640.0,1988,Rain Man,25000000.0,United Artists,USA,Barry Levinson,Drama,172825435.0,R,1988-12-16,133,8.0,Dustin Hoffman,408473,Barry Morrow
4644.0,2003,The Mother,0.0,BBC Films,UK,Roger Michell,Drama,1062253.0,R,2004-06-18,112,6.9,Daniel Craig,3593,Hanif Kureishi
4646.0,1988,Ernest Saves Christmas,6000000.0,Touchstone Pictures,USA,John R. Cherry III,Comedy,28202109.0,PG,1988-11-11,95,5.6,Jim Varney,8513,Ed Turner
4652.0,1995,Kids,1500000.0,Guys Upstairs,USA,Larry Clark,Drama,7417210.0,UNRATED,1995-09-01,91,7.0,Leo Fitzpatrick,63097,Harmony Korine
4656.0,2000,Erin Brockovich,52000000.0,Universal Pictures,USA,Steven Soderbergh,Biography,125595205.0,R,2000-03-17,131,7.3,Julia Roberts,145443,Susannah Grant
4660.0,2001,The Shipping News,35000000.0,Miramax,USA,Lasse Hallström,Drama,11434216.0,R,2002-01-18,111,6.8,Kevin Spacey,29749,Annie Proulx
4661.0,1999,Deuce Bigalow: Male Gigolo,17000000.0,Happy Madison Productions,USA,Mike Mitchell,Comedy,65538755.0,R,1999-12-10,88,5.7,Rob Schneider,62761,Harris Goldberg
4663.0,1993,The Wedding Banquet,1000000.0,Ang Lee Productions,Taiwan,Ang Lee,Comedy,6933459.0,R,1993-08-04,106,7.7,Winston Chao,11573,Ang Lee
4669.0,1987,Suspect,0.0,TriStar Pictures,USA,Peter Yates,Crime,18782400.0,R,1987-10-23,121,6.6,Cher,7506,Eric Roth
4670.0,1999,Wild Wild West,170000000.0,Peters Entertainment,USA,Barry Sonnenfeld,Action,113805681.0,PG-13,1999-06-30,106,4.8,Will Smith,136482,Jim Thomas
4678.0,1990,Death Warrant,4000000.0,Cannon Films,Canada,Deran Sarafian,Action,16853487.0,R,1990-09-14,89,5.6,Jean-Claude Van Damme,13783,David S. Goyer
4683.0,2000,Proof of Life,65000000.0,Castle Rock Entertainment,USA,Taylor Hackford,Action,32598931.0,R,2000-12-08,135,6.2,Meg Ryan,50964,Tony Gilroy
4685.0,1999,Lake Placid,35000000.0,Fox 2000 Pictures,USA,Steve Miner,Action,31770414.0,R,1999-07-16,82,5.6,Bridget Fonda,46036,David E. Kelley
4686.0,1990,Hard to Kill,10000000.0,Warner Bros.,USA,Bruce Malmuth,Action,47410000.0,R,1990-02-09,96,5.7,Steven Seagal,23411,Steven McKay
4687.0,1990,Soultaker,242000.0,Park-Schilling Productions Inc.,USA,Michael Rissi,Fantasy,233150.0,R,1990-10-26,94,2.3,Joe Estevez,3359,Vivian Schilling
4692.0,1988,The Milagro Beanfield War,22000000.0,Esparza,USA,Robert Redford,Comedy,13825794.0,R,1988-03-18,117,6.9,Rubén Blades,5289,John Nichols
4693.0,1994,Leprechaun 2,2000000.0,Planet Productions,USA,Rodman Flender,Comedy,2260622.0,R,1994-04-08,85,4.4,Warwick Davis,6778,Mark Jones
4695.0,2002,So Close,0.0,Columbia Pictures Film Production Asia,Hong Kong,Corey Yuen,Action,76584.0,R,2002-09-12,100,6.7,Qi Shu,6623,Jeffrey Lau
4698.0,1997,The Lost World: Jurassic Park,73000000.0,Universal Pictures,USA,Steven Spielberg,Action,229086679.0,PG-13,1997-05-23,129,6.5,Jeff Goldblum,305054,Michael Crichton
4705.0,1987,Overboard,0.0,Hawn / Sylbert Movie Company,USA,Garry Marshall,Comedy,26713187.0,PG,1987-12-16,106,6.8,Goldie Hawn,40429,Leslie Dixon
4717.0,1988,Hero and the Terror,0.0,Golan-Globus Productions,USA,William Tannen,Action,5301200.0,R,1988-08-26,96,5.2,Chuck Norris,2626,Michael Blodgett
4721.0,1998,Central Station,2900000.0,"Audiovisual Development Bureau, Ministerio da Cultura",Brazil,Walter Salles,Drama,5595428.0,R,1998-11-20,113,8.0,Fernanda Montenegro,30487,Marcos Bernstein
4739.0,1988,Mystic Pizza,6000000.0,Night Life Inc.,USA,Donald Petrie,Comedy,12793213.0,R,1988-10-21,104,6.2,Annabeth Gish,20071,Amy Holden Jones
4740.0,1986,The Golden Child,25000000.0,Paramount Pictures,USA,Michael Ritchie,Action,79817937.0,PG-13,1986-12-12,94,5.9,Eddie Murphy,42997,Dennis Feldman
4745.0,2003,Bringing Down the House,33000000.0,Touchstone Pictures,USA,Adam Shankman,Comedy,132716677.0,PG-13,2003-03-07,105,5.6,Steve Martin,31366,Jason Filardi
4751.0,2003,Sinbad: Legend of the Seven Seas,60000000.0,DreamWorks,USA,Patrick Gilmore,Animation,26483452.0,PG,2003-07-02,85,6.7,Brad Pitt,39745,John Logan
4764.0,1989,Powwow Highway,0.0,HandMade Films,UK,Jonathan Wacks,Drama,283747.0,R,1989-02-24,100,7.3,Gary Farmer,1374,David Seals
4767.0,1993,Indian Summer,9000000.0,Outlaw Productions (I),Canada,Mike Binder,Comedy,14904910.0,PG-13,1993-04-23,97,6.5,Alan Arkin,4338,Mike Binder
4772.0,1994,Texas Chainsaw Massacre: The Next Generation,600000.0,Genre Pictures,USA,Kim Henkel,Comedy,141626.0,R,1995-10-21,95,3.2,Renée Zellweger,16202,Kim Henkel
4778.0,1994,Reality Bites,11500000.0,Jersey Films,USA,Ben Stiller,Comedy,20982557.0,PG-13,1994-02-18,99,6.6,Winona Ryder,38652,Helen Childress
4781.0,1986,Cobra,25000000.0,Warner Bros.,USA,George P. Cosmatos,Action,49042224.0,R,1986-05-23,87,5.7,Sylvester Stallone,54851,Paula Gosling
4782.0,1992,Man Trouble,30000000.0,Penta Entertainment,USA,Bob Rafelson,Comedy,4096030.0,PG-13,1992-07-17,100,4.6,Jack Nicholson,2557,Carole Eastman
4790.0,2001,Tortilla Soup,0.0,Samuel Goldwyn Films,USA,Maria Ripoll,Comedy,4447014.0,PG-13,2001-08-31,102,6.6,Hector Elizondo,3663,Hui-Ling Wang
4799.0,1991,Billy Bathgate,48000000.0,Touchstone Pictures,USA,Robert Benton,Crime,15965919.0,R,1991-11-01,106,5.9,Dustin Hoffman,10085,E.L. Doctorow
4801.0,2003,Darkness Falls,11000000.0,Revolution Studios,USA,Jonathan Liebesman,Horror,32551396.0,PG-13,2003-01-24,86,5.0,Chaney Kley,27228,Joe Harris
4805.0,1993,True Romance,13000000.0,Morgan Creek Productions,USA,Tony Scott,Crime,12281500.0,R,1993-09-10,120,8.0,Christian Slater,174471,Quentin Tarantino
4816.0,1990,The Freshman,0.0,TriStar Pictures,USA,Andrew Bergman,Comedy,21460601.0,PG,1990-07-27,102,6.5,Marlon Brando,16570,Andrew Bergman
4826.0,1992,Whispers in the Dark,18000000.0,Paramount Pictures,USA,Christopher Crowe,Drama,11124511.0,R,1992-08-07,103,5.6,Annabella Sciorra,1674,Christopher Crowe
4829.0,2004,Shaun of the Dead,0.0,Universal Pictures,UK,Edgar Wright,Comedy,13542874.0,R,2004-09-24,99,8.0,Simon Pegg,428784,Simon Pegg
4831.0,1990,Tremors,11000000.0,Universal Pictures,USA,Ron Underwood,Comedy,16667084.0,PG-13,1990-01-19,96,7.1,Kevin Bacon,98220,S.S. Wilson
4833.0,2003,Timeline,80000000.0,Paramount Pictures,USA,Richard Donner,Action,19481943.0,PG-13,2003-11-26,116,5.6,Paul Walker,55054,Michael Crichton
4841.0,1995,Judge Dredd,70000000.0,Hollywood Pictures,USA,Danny Cannon,Action,34693481.0,R,1995-06-30,96,5.5,Sylvester Stallone,95091,John Wagner
4847.0,1989,Glory,18000000.0,TriStar Pictures,USA,Edward Zwick,Biography,26830000.0,R,1990-02-16,122,7.9,Matthew Broderick,107207,Kevin Jarre
4858.0,1989,Relentless,0.0,Cinetel Films,USA,William Lustig,Crime,6985999.0,R,1989-08-30,92,5.9,Judd Nelson,1064,Phil Alden Robinson
4862.0,1992,Sneakers,35000000.0,Universal Pictures,USA,Phil Alden Robinson,Comedy,51433000.0,PG-13,1992-09-11,126,7.1,Robert Redford,46109,Phil Alden Robinson
4867.0,1986,The Karate Kid Part II,0.0,Columbia Pictures Corporation,USA,John G. Avildsen,Action,115103979.0,PG,1986-06-20,113,5.9,Pat Morita,58370,Robert Mark Kamen
4870.0,1991,Doc Hollywood,0.0,Warner Bros.,USA,Michael Caton-Jones,Comedy,54830779.0,PG-13,1991-08-02,104,6.1,Michael J. Fox,27679,Neil B. Shulman
4874.0,1987,Broadcast News,20000000.0,Amercent Films,USA,James L. Brooks,Comedy,51249404.0,R,1987-12-25,133,7.2,William Hurt,22802,James L. Brooks
4876.0,1997,Vegas Vacation,25000000.0,Warner Bros.,USA,Stephen Kessler,Comedy,36429528.0,PG,1997-02-14,93,5.9,Chevy Chase,36231,Elisa Bell
4883.0,1992,The Bodyguard,25000000.0,Kasdan Pictures,USA,Mick Jackson,Action,121945720.0,R,1992-11-25,129,6.2,Kevin Costner,97795,Lawrence Kasdan
4886.0,2000,Chuck & Buck,250000.0,Artisan Entertainment,USA,Miguel Arteta,Comedy,1050600.0,R,2000-08-04,96,6.6,Mike White,4800,Mike White
4888.0,1995,Mad Love,0.0,Touchstone Pictures,USA,Antonia Bird,Drama,15453274.0,PG-13,1995-05-26,93,5.3,Chris O'Donnell,5568,Paula Milne
4904.0,1993,Manhattan Murder Mystery,13500000.0,TriStar Pictures,USA,Woody Allen,Comedy,11285588.0,PG,1993-08-18,104,7.4,Woody Allen,30925,Woody Allen
4913.0,1994,Clean Slate,18000000.0,Metro-Goldwyn-Mayer (MGM),USA,Mick Jackson,Comedy,7503192.0,PG-13,1994-05-06,107,5.7,Dana Carvey,3264,Robert King
4914.0,2005,White Noise,10000000.0,Universal Pictures,UK,Geoffrey Sax,Drama,56386759.0,PG-13,2005-01-07,101,5.5,Michael Keaton,43523,Niall Johnson
4923.0,1996,A Very Brady Sequel,15000000.0,"Ladd Company, The",USA,Arlene Sanford,Comedy,21397954.0,PG-13,1996-08-23,90,5.6,Shelley Long,8733,Sherwood Schwartz
4926.0,1997,Washington Square,0.0,Alchemy Filmworks,USA,Agnieszka Holland,Drama,1710693.0,PG,1997-10-10,115,6.7,Jennifer Jason Leigh,2838,Henry James
